Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /bnn/l_netshoes/2018-05-25/3794_frete-gratis.gif-1,756",1,15,15,15,0.00,0.000%,66.66667,194.66,34.18,2990.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /produtos/bota-coturno-masculino-feminino-em-couro-verde/92/RCP-0105-192/RCP-0105-192_thumb1.jpg-1,758",1,15,15,15,0.00,0.000%,66.66667,78.12,38.74,1200.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /produtos/bota-coturno-masculino-feminino-em-couro-verde/92/RCP-0105-192/RCP-0105-192_zoom1.jpg-1,757",1,16,16,16,0.00,0.000%,62.50000,2146.36,36.32,35166.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /__utm.gif-1,755",1,14,14,14,0.00,0.000%,71.42857,41.99,74.57,602.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /v4/fullHashes:find-1,753",1,80,80,80,0.00,0.000%,12.50000,8.54,8.12,700.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /jsdata?-1,763",1,19,19,19,0.00,0.000%,52.63158,24.62,110.66,479.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /2.49.8/netshoesbr/images/ncard-vertical-mini.png-1,765",1,13,13,13,0.00,0.000%,76.92308,85.34,39.51,1136.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /js/loadbee_integration.js-1,762",1,19,19,19,0.00,0.000%,52.63158,585.89,20.71,11399.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /__utm.gif-1,761",1,15,15,15,0.00,0.000%,66.66667,39.19,70.77,602.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /box/CheckActiveAccount-1,748",1,138,138,138,0.00,0.000%,7.24638,3.10,3.11,438.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /j/collect?v=1&_v=j98&a=1146086647&t=pageview&_s=1&dl=https%3A%2F%2Fwww.netshoes.com.br%2Frecommendations%3Fname%3Dproduct%26source%3Ddesktop%26uuid%3Dca5b6f6d-429a-4513-bcda-6accfb949c4f%26productId%3DRCP-0105-192%26position%3Dbottom&dp=%2Frecommendations%3Fname%3Dproduct%26source%3Ddesktop%26uuid%3Dca5b6f6d-429a-4513-bcda-6accfb949c4f%26productId%3DRCP-0105-192%26position%3Dbottom&ul=pt-br&de=UTF-8&sd=24-bit&sr=1680x1050&vp=1306x158&je=0&_utma=25886882.1390793279.1667239669.1667239846.1667247510.2&_utmz=25886882.1667239846.1.1.utmgclid%3DEAIaIQobChMIzvrJwYOL-wIV6hXUAR2dkg_1EAAYASAAEgIA2fD_BwE%7Cutmgclsrc%3Daw.ds%7Cutmccn%3D(not%2520set)%7Cutmcmd%3D(not%2520set)&_utmht=1667248915801&_u=AAECAEIJSAAAiCAAI~&jid=&gjid=&cid=1390793279.1667239669&tid=UA-1776034-5&_gid=1792884466.1667239669&_slc=1&cd16=undefined&cd17=undefined&z=356143907-1,764",1,73,73,73,0.00,0.000%,13.69863,8.33,17.51,623.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /oct.js-1,760",1,40,40,40,0.00,0.000%,25.00000,388.53,9.55,15914.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /2.49.8/netshoesbr/svg/info-ico.svg-1,759",1,14,14,14,0.00,0.000%,71.42857,79.73,37.46,1143.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /__utm.gif-1,766",1,15,15,15,0.00,0.000%,66.66667,39.19,70.77,602.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /produtos/bota-coturno-masculino-feminino-em-couro-verde/92/RCP-0105-192/RCP-0105-192_zoom6.jpg-1,768",1,13,13,13,0.00,0.000%,76.92308,182.84,44.70,2434.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /produtos/bota-coturno-masculino-com-cadarco-detalhe-costura-sola-borracha-tratorada/06/GH1-0228-006/GH1-0228-006_zoom1.jpg-1,770",1,14,14,14,0.00,0.000%,71.42857,1326.31,44.85,19014.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /action/0-1,769",1,133,133,133,0.00,0.000%,7.51880,5.99,5.78,816.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /2.49.8/netshoesbr/images/ncard-vertical-mini.png-1,771",1,24,24,24,0.00,0.000%,41.66667,46.22,22.22,1136.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /produtos/bota-coturno-masculino-com-cadarco-detalhe-costura-sola-borracha-tratorada/06/GH1-0228-006/GH1-0228-006_thumb1.jpg-1,772",1,13,13,13,0.00,0.000%,76.92308,78.43,48.30,1044.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /produtos/bota-coturno-masculino-com-cadarco-detalhe-costura-sola-borracha-tratorada/38/GH1-0228-138/GH1-0228-138_thumb1.jpg-1,773",1,13,13,13,0.00,0.000%,76.92308,78.12,48.30,1040.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /js/loadbee_integration.js-1,777",1,21,21,21,0.00,0.000%,47.61905,530.09,18.74,11399.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /box/GetInitialData-1,767",1,139,139,139,0.00,0.000%,7.19424,14.20,5.40,2021.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /__utm.gif-1,778",1,21,21,21,0.00,0.000%,47.61905,27.99,49.85,602.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /1/32cd0417b6-1,774",1,236,236,236,0.00,0.000%,4.23729,2.59,3.91,625.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /1/32cd0417b6-1,776",1,199,199,199,0.00,0.000%,5.02513,3.04,4.63,620.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /box/GetInitialData-1,775",1,148,148,148,0.00,0.000%,6.75676,13.34,5.09,2021.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /p/action/4033370.js-1,779",1,138,138,138,0.00,0.000%,7.24638,5.33,2.79,753.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /action/0-1,780",1,142,142,142,0.00,0.000%,7.04225,5.61,5.41,816.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /p/action/4033370.js-1,781",1,145,145,145,0.00,0.000%,6.89655,5.07,2.65,753.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /action/0-1,782",1,137,137,137,0.00,0.000%,7.29927,5.82,5.39,816.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /frame-image-br/bg.png-1,783",1,105,105,105,0.00,0.000%,9.52381,4.80,5.09,516.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /js/loadbee_integration.js-1,784",1,20,20,20,0.00,0.000%,50.00000,556.59,19.68,11399.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /frame-image-br/bg.png-1,785",1,29,29,29,0.00,0.000%,34.48276,17.38,19.36,516.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /p/action/4033370.js-1,789",1,136,136,136,0.00,0.000%,7.35294,5.41,2.83,753.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /box/CheckActiveAccount-1,786",1,143,143,143,0.00,0.000%,6.99301,2.99,3.00,438.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /jsdata?-1,791",1,26,26,26,0.00,0.000%,38.46154,17.99,79.59,479.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /jsdata?-1,793",1,18,18,18,0.00,0.000%,55.55556,25.99,114.80,479.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /jsdata?-1,792",1,22,22,22,0.00,0.000%,45.45455,21.26,94.06,479.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /box/CheckActiveAccount-1,788",1,140,140,140,0.00,0.000%,7.14286,3.06,3.07,438.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /box/CheckActiveAccount-1,787",1,143,143,143,0.00,0.000%,6.99301,2.99,3.00,438.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /action/0-1,794",1,225,225,225,0.00,0.000%,4.44444,3.54,3.28,816.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /oct.js-1,796",1,93,93,93,0.00,0.000%,10.75269,167.11,4.11,15914.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /p/action/4033370.js-1,795",1,140,140,140,0.00,0.000%,7.14286,5.25,2.75,753.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /action/0-1,797",1,142,142,142,0.00,0.000%,7.04225,5.61,5.20,816.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /1/32cd0417b6-1,790",1,207,207,207,0.00,0.000%,4.83092,2.95,4.45,625.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /oct.js-1,798",1,29,29,29,0.00,0.000%,34.48276,535.90,13.17,15914.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /oct.js-1,799",1,24,24,24,0.00,0.000%,41.66667,647.54,15.91,15914.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /__utm.gif-1,801",1,72,72,72,0.00,0.000%,13.88889,8.17,14.49,602.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /jserrors/1/32cd0417b6?a=853720371&v=1216.487a282&to=ZAYANxMCXhFZAUJQWV1MJxsREVURSwhFFnF2N01M&rst=138055&ck=1&ref=https://www.netshoes.com.br/botas/feminino-1,802",1,200,200,200,0.00,0.000%,5.00000,1.99,9.44,407.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /i/adsct-1,803",1,157,157,157,0.00,0.000%,6.36943,3.59,6.05,577.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /i/adsct-1,805",1,147,147,147,0.00,0.000%,6.80272,3.83,6.48,577.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /track/pageView-1,800",1,140,140,140,0.00,0.000%,7.14286,5.13,5.96,735.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /i/adsct-1,809",1,156,156,156,0.00,0.000%,6.41026,3.74,6.19,597.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /i/adsct-1,811",1,148,148,148,0.00,0.000%,6.75676,3.94,6.55,597.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /box/GetInitialData-1,804",1,582,582,582,0.00,0.000%,1.71821,3.39,1.31,2021.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /box/GetInitialData-1,806",1,141,141,141,0.00,0.000%,7.09220,14.00,5.43,2021.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /track/pageView-1,807",1,151,151,151,0.00,0.000%,6.62252,4.75,5.32,735.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /box/GetInitialData-1,808",1,144,144,144,0.00,0.000%,6.94444,13.71,5.32,2021.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /track/pageView-1,810",1,144,144,144,0.00,0.000%,6.94444,4.98,5.57,735.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /track/pageView-1,812",1,150,150,150,0.00,0.000%,6.66667,4.79,5.60,735.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /1/32cd0417b6-1,813",1,209,209,209,0.00,0.000%,4.78469,2.90,4.47,620.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /j/collect?v=1&_v=j98&a=658440616&t=pageview&_s=1&dl=https%3A%2F%2Fwww.netshoes.com.br%2Frecommendations%3Fname%3Dproduct%26source%3Ddesktop%26uuid%3Dca5b6f6d-429a-4513-bcda-6accfb949c4f%26productId%3DRCP-0105-192%26position%3Dbottom&dp=%2Frecommendations%3Fname%3Dproduct%26source%3Ddesktop%26uuid%3Dca5b6f6d-429a-4513-bcda-6accfb949c4f%26productId%3DRCP-0105-192%26position%3Dbottom&ul=pt-br&de=UTF-8&sd=24-bit&sr=1680x1050&vp=&je=0&_utma=25886882.1390793279.1667239669.1667239846.1667247510.2&_utmz=25886882.1667239846.1.1.utmgclid%3DEAIaIQobChMIzvrJwYOL-wIV6hXUAR2dkg_1EAAYASAAEgIA2fD_BwE%7Cutmgclsrc%3Daw.ds%7Cutmccn%3D(not%2520set)%7Cutmcmd%3D(not%2520set)&_utmht=1667248922469&_u=AAECAEABSAAAiCAAI~&jid=&gjid=&cid=1390793279.1667239669&tid=UA-1776034-5&_gid=1792884466.1667239669&_slc=1&cd16=undefined&cd17=undefined&z=1785998655-1,814",1,76,76,76,0.00,0.000%,13.15789,8.01,16.72,623.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /events/1/32cd0417b6?a=853720371&v=1216.487a282&to=ZAYANxMCXhFZAUJQWV1MJxsREVURSwhFFnF2N01M&rst=139949&ck=1&ref=https://www.netshoes.com.br/botas/feminino-1,816",1,180,180,180,0.00,0.000%,5.55556,2.21,4.67,407.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /jsdata?-1,825",1,37,37,37,0.00,0.000%,27.02703,12.64,56.75,479.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /i/adsct-1,819",1,160,160,160,0.00,0.000%,6.25000,3.52,6.12,577.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /g/collect?v=2&tid=G-NTVFCZ48DQ&gtm=2oeaq0&_p=2038477051&cid=1390793279.1667239669&ul=pt-br&sr=1680x1050&ir=1&_eu=EA&_s=1&sid=1667247495&sct=2&seg=1&dl=https%3A%2F%2Fwww.netshoes.com.br%2Frecommendations%3Fname%3Dproduct%26source%3Ddesktop%26uuid%3Dca5b6f6d-429a-4513-bcda-6accfb949c4f%26productId%3DRCP-0105-192%26position%3Dmiddle&dr=https%3A%2F%2Fwww.netshoes.com.br%2Fbota-coturno-masculino-feminino-em-couro-verde-verde%2Bmilitar-RCP-0105-192&dt=&en=page_view-1,818",1,80,80,80,0.00,0.000%,12.50000,6.71,11.79,550.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /g/collect?v=2&tid=G-NTVFCZ48DQ&gtm=2oeaq0&_p=1808603477&cid=1390793279.1667239669&ul=pt-br&sr=1680x1050&ir=1&_eu=EA&sid=1667247495&sct=2&seg=1&dl=https%3A%2F%2Fwww.netshoes.com.br%2Frecommendations%3Fname%3Dproduct%26source%3Ddesktop%26uuid%3Dca5b6f6d-429a-4513-bcda-6accfb949c4f%26productId%3DJ7D-0013-006%26position%3Dtop&dr=https%3A%2F%2Fwww.netshoes.com.br%2Fbota-coturno-feminino-tratorado-cm-calcados-salto-grosso-verniz-ou-napa-santorine-fosco-preto-J7D-0013-006&dt=&_s=1-1,820",1,64,64,64,0.00,0.000%,15.62500,8.39,15.34,550.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /i/adsct-1,821",1,148,148,148,0.00,0.000%,6.75676,3.81,6.64,577.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /g/collect?v=2&tid=G-NTVFCZ48DQ&gtm=2oeaq0&_p=1414307948&cid=1390793279.1667239669&ul=pt-br&sr=1680x1050&ir=1&_eu=EA&_s=2&sid=1667247495&sct=2&seg=1&dl=https%3A%2F%2Fwww.netshoes.com.br%2Frecommendations%3Fname%3Dproduct%26source%3Ddesktop%26uuid%3Dca5b6f6d-429a-4513-bcda-6accfb949c4f%26productId%3DRCP-0105-192%26position%3Dtop&dr=https%3A%2F%2Fwww.netshoes.com.br%2Fbota-coturno-masculino-feminino-em-couro-verde-verde%2Bmilitar-RCP-0105-192&dt=&en=scroll&epn.percent_scrolled=90-1,823",1,72,72,72,0.00,0.000%,13.88889,7.46,13.35,550.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /events/1/32cd0417b6?a=853720371&v=1216.487a282&to=ZAYANxMCXhFZAUJQWV1MJxsREVURSwhFFnF2N01M&rst=146671&ck=1&ref=https://www.netshoes.com.br/botas/masculino-1,824",1,199,199,199,0.00,0.000%,5.02513,2.00,3.25,407.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /events/1/32cd0417b6?a=958391474&v=1216.487a282&to=ZAYANxMCXhFZAUJQWV1MJxsREVURSwhFFnF2N01MEwZTDVUPU1dSUhcLDA8Q&rst=14571&ck=1&ref=https://www.netshoes.com.br/recommendations-1,822",1,984,984,984,0.00,0.000%,1.01626,0.40,1.16,407.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /track/pageView-1,815",1,152,152,152,0.00,0.000%,6.57895,4.72,5.74,735.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /box/CheckActiveAccount-1,817",1,143,143,143,0.00,0.000%,6.99301,2.99,3.00,438.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /i/adsct-1,826",1,177,177,177,0.00,0.000%,5.64972,3.29,5.63,597.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /i/adsct-1,827",1,144,144,144,0.00,0.000%,6.94444,4.05,6.94,597.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /g/collect?v=2&tid=G-NTVFCZ48DQ&gtm=2oeaq0&_p=1315262285&cid=1390793279.1667239669&ul=pt-br&sr=1680x1050&ir=1&_eu=EA&sid=1667247495&sct=2&seg=1&dl=https%3A%2F%2Fwww.netshoes.com.br%2Frecommendations%3Fname%3Dproduct%26source%3Ddesktop%26uuid%3Dca5b6f6d-429a-4513-bcda-6accfb949c4f%26productId%3DJ7D-0013-006%26position%3Dbottom&dr=https%3A%2F%2Fwww.netshoes.com.br%2Fbota-coturno-feminino-tratorado-cm-calcados-salto-grosso-verniz-ou-napa-santorine-fosco-preto-J7D-0013-006&dt=&_s=1-1,828",1,73,73,73,0.00,0.000%,13.69863,7.36,13.48,550.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /g/collect?v=2&tid=G-NTVFCZ48DQ&gtm=2oeaq0&_p=1409304927&cid=1390793279.1667239669&ul=pt-br&sr=1680x1050&ir=1&_eu=EA&sid=1667247495&sct=2&seg=1&dl=https%3A%2F%2Fwww.netshoes.com.br%2Frecommendations%3Fname%3Dproduct%26source%3Ddesktop%26uuid%3Dca5b6f6d-429a-4513-bcda-6accfb949c4f%26productId%3DJ7D-0013-006%26position%3Dmiddle&dr=https%3A%2F%2Fwww.netshoes.com.br%2Fbota-coturno-feminino-tratorado-cm-calcados-salto-grosso-verniz-ou-napa-santorine-fosco-preto-J7D-0013-006&dt=&_s=1-1,829",1,66,66,66,0.00,0.000%,15.15152,8.14,14.91,550.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /oct.js-1,831",1,30,30,30,0.00,0.000%,33.33333,518.03,12.73,15914.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /1/32cd0417b6-1,830",1,184,184,184,0.00,0.000%,5.43478,3.29,5.07,620.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /events/1/32cd0417b6?a=958391474&v=1216.487a282&to=ZAYANxMCXhFZAUJQWV1MJxsREVURSwhFFnF2N01MEwZTDVUPU1dSUhcLDA8Q&rst=16278&ck=1&ref=https://www.netshoes.com.br/recommendations-1,832",1,174,174,174,0.00,0.000%,5.74713,2.28,6.54,407.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /1/32cd0417b6-1,835",1,191,191,191,0.00,0.000%,5.23560,3.20,4.88,625.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /box/GetInitialData-1,833",1,145,145,145,0.00,0.000%,6.89655,13.61,5.28,2021.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /track/pageView-1,834",1,157,157,157,0.00,0.000%,6.36943,4.57,5.55,735.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /r/__utm.gif-1,836",1,74,74,74,0.00,0.000%,13.51351,7.79,14.41,590.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /j/collect?v=1&_v=j98&a=667015245&t=pageview&_s=1&dl=https%3A%2F%2Fwww.netshoes.com.br%2Frecommendations%3Fname%3Dproduct%26source%3Ddesktop%26uuid%3Dca5b6f6d-429a-4513-bcda-6accfb949c4f%26productId%3DRCP-0105-192%26position%3Dmiddle&dp=%2Frecommendations%3Fname%3Dproduct%26source%3Ddesktop%26uuid%3Dca5b6f6d-429a-4513-bcda-6accfb949c4f%26productId%3DRCP-0105-192%26position%3Dmiddle&ul=pt-br&de=UTF-8&sd=24-bit&sr=1680x1050&vp=&je=0&_utma=25886882.1390793279.1667239669.1667239846.1667247510.2&_utmz=25886882.1667239846.1.1.utmgclid%3DEAIaIQobChMIzvrJwYOL-wIV6hXUAR2dkg_1EAAYASAAEgIA2fD_BwE%7Cutmgclsrc%3Daw.ds%7Cutmccn%3D(not%2520set)%7Cutmcmd%3D(not%2520set)&_utmht=1667248926503&_u=AAECAEIJSAAAiCAAI~&jid=&gjid=&cid=1390793279.1667239669&tid=UA-1776034-5&_gid=1792884466.1667239669&_slc=1&cd16=undefined&cd17=undefined&z=1458033922-1,837",1,88,88,88,0.00,0.000%,11.36364,6.91,14.44,623.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /j/collect?v=1&_v=j98&a=2085690124&t=pageview&_s=1&dl=https%3A%2F%2Fwww.netshoes.com.br%2Frecommendations%3Fname%3Dproduct%26source%3Ddesktop%26uuid%3Dca5b6f6d-429a-4513-bcda-6accfb949c4f%26productId%3DRCP-0105-192%26position%3Dtop&dp=%2Frecommendations%3Fname%3Dproduct%26source%3Ddesktop%26uuid%3Dca5b6f6d-429a-4513-bcda-6accfb949c4f%26productId%3DRCP-0105-192%26position%3Dtop&ul=pt-br&de=UTF-8&sd=24-bit&sr=1680x1050&vp=&je=0&_utma=25886882.1390793279.1667239669.1667239846.1667247510.2&_utmz=25886882.1667239846.1.1.utmgclid%3DEAIaIQobChMIzvrJwYOL-wIV6hXUAR2dkg_1EAAYASAAEgIA2fD_BwE%7Cutmgclsrc%3Daw.ds%7Cutmccn%3D(not%2520set)%7Cutmcmd%3D(not%2520set)&_utmht=1667248927071&_u=AAECAEABSAAAiCAAI~&jid=&gjid=&cid=1390793279.1667239669&tid=UA-1776034-5&_gid=1792884466.1667239669&_slc=1&cd16=undefined&cd17=undefined&z=1565955306-1,838",1,70,70,70,0.00,0.000%,14.28571,8.69,18.08,623.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /js/loadbee_integration.js-1,839",1,118,118,118,0.00,0.000%,8.47458,94.34,3.34,11399.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /__utm.gif-1,840",1,28,28,28,0.00,0.000%,35.71429,21.00,37.28,602.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /p/action/4033370.js-1,841",1,150,150,150,0.00,0.000%,6.66667,4.90,2.57,753.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /action/0-1,842",1,139,139,139,0.00,0.000%,7.19424,5.73,5.32,816.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /p/action/4033370.js-1,844",1,140,140,140,0.00,0.000%,7.14286,5.25,2.75,753.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /events/1/32cd0417b6?a=958391474&v=1216.487a282&to=ZAYANxMCXhFZAUJQWV1MJxsREVURSwhFFnF2N01MEwZTDVUPU1dSUhcLDA8Q&rst=18351&ck=1&ref=https://www.netshoes.com.br/recommendations-1,845",1,180,180,180,0.00,0.000%,5.55556,2.21,3.61,407.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /seo/content/GH1-0228-1,848",1,36,36,36,0.00,0.000%,27.77778,19.12,19.61,705.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /action/0-1,849",1,136,136,136,0.00,0.000%,7.35294,5.86,5.42,816.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /events/1/32cd0417b6?a=958391474&v=1216.487a282&to=ZAYANxMCXhFZAUJQWV1MJxsREVURSwhFFnF2N01MEwZTDVUPU1dSUhcLDA8Q&rst=18349&ck=1&ref=https://www.netshoes.com.br/recommendations-1,846",1,187,187,187,0.00,0.000%,5.34759,2.13,3.48,407.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /events/1/32cd0417b6?a=958391474&v=1216.487a282&to=ZAYANxMCXhFZAUJQWV1MJxsREVURSwhFFnF2N01MEwZTDVUPU1dSUhcLDA8Q&rst=18368&ck=1&ref=https://www.netshoes.com.br/recommendations-1,847",1,184,184,184,0.00,0.000%,5.43478,2.16,3.53,407.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /box/CheckActiveAccount-1,843",1,153,153,153,0.00,0.000%,6.53595,2.80,2.81,438.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /__utm.gif-1,851",1,19,19,19,0.00,0.000%,52.63158,30.94,54.89,602.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /countdown/GH1-0228-006-1,852",1,15,15,15,0.00,0.000%,66.66667,48.44,47.20,744.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /p/action/4033370.js-1,850",1,139,139,139,0.00,0.000%,7.19424,5.29,2.77,753.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /wishlist/GH1-0228-006-1,853",1,231,231,231,0.00,0.000%,4.32900,4.71,2.85,1115.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /lojista/preview/lk-store-1,854",1,25,25,25,0.00,0.000%,40.00000,42.23,28.40,1081.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /wishlist/GH1-0228-006-1,855",1,53,53,53,0.00,0.000%,18.86792,20.54,12.44,1115.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /jsdata?-1,859",1,36,36,36,0.00,0.000%,27.77778,12.99,57.40,479.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /recommendations-1,856",1,50,50,50,0.00,0.000%,20.00000,263.20,13.87,13476.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /action/0-1,857",1,143,143,143,0.00,0.000%,6.99301,5.57,5.17,816.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /recommendations-1,858",1,2400,2400,2400,0.00,0.000%,.41667,6.34,0.29,15592.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /recommendations/buytogether-1,861",1,5492,5492,5492,0.00,0.000%,.18208,1.70,0.14,9583.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /recommendations-1,860",1,4191,4191,4191,0.00,0.000%,.23861,3.14,0.17,13466.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /js/loadbee_integration.js-1,862",1,28,28,28,0.00,0.000%,35.71429,397.57,14.06,11399.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /minicart-1,864",1,60,60,60,0.00,0.000%,16.66667,15.85,11.57,974.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /oct.js-1,865",1,35,35,35,0.00,0.000%,28.57143,444.03,10.91,15914.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /box/GetInitialData-1,863",1,146,146,146,0.00,0.000%,6.84932,13.52,5.22,2021.0
"Cenario de testes 1 - Usuario Navegador:${ Servidor } : /1/32cd0417b6-1,866",1,206,206,206,0.00,0.000%,4.85437,2.96,4.57,625.0
