Rótulo,# Amostras,Média,Mín.,Máx.,Desvio Padrão,% de Erro,Vazão,KB/s,Sent KB/sec,Média de Bytes
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /produtos/bota-coturno-masculino-em-couro-via-livre-arizona/06/4W8-0010-006/4W8-0010-006_detalhe1.jpg-722,1,20,20,20,0.00,0.000%,50.00000,378.91,25.93,7760.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /frdmprcs/G44-1455-006-723,1,15,15,15,0.00,0.000%,66.66667,100.91,31.77,1550.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /frdmprcs/DTD-1115-138-724,1,25,25,25,0.00,0.000%,40.00000,64.61,19.06,1654.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /produtos/bota-masculina-coturno-masculino-adventure-confortavel/30/4W9-0123-030/4W9-0123-030_detalhe1.jpg-726,1,14,14,14,0.00,0.000%,71.42857,720.01,37.39,10322.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /frdmprcs/3Z4-0004-008-728,1,16,16,16,0.00,0.000%,62.50000,99.12,29.79,1624.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /produtos/coturno-lorenzzo-lopez-aventura-masculino/03/JZA-0654-003/JZA-0654-003_detalhe1.jpg-725,1,15,15,15,0.00,0.000%,66.66667,617.06,34.05,9478.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /produtos/bota-adventure-masculina-cano-alto-casual-coturno-para-trabalho/06/ESW-1462-006/ESW-1462-006_detalhe1.jpg-732,1,14,14,14,0.00,0.000%,71.42857,344.17,38.02,4934.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /frdmprcs/I46-2546-006-731,1,18,18,18,0.00,0.000%,55.55556,87.67,26.48,1616.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /produtos/bota-masculina-adventure-coturno-100-couro-especial/06/6LW-0057-006/6LW-0057-006_detalhe1.jpg-734,1,22,22,22,0.00,0.000%,45.45455,442.03,23.66,9958.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /produtos/bota-adventure-masculina-coturno-motociclista-trilha/64/7FR-0000-264/7FR-0000-264_detalhe1.jpg-735,1,14,14,14,0.00,0.000%,71.42857,635.88,37.25,9116.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /frdmprcs/0LS-0058-010-733,1,15,15,15,0.00,0.000%,66.66667,117.90,31.77,1811.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /frdmprcs/F60-1623-064-736,1,16,16,16,0.00,0.000%,62.50000,110.72,29.79,1814.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /produtos/bota-coturno-adventure-masculina-970-tratorada-cano-baixo/38/EZJ-0328-138/EZJ-0328-138_detalhe1.jpg-737,1,13,13,13,0.00,0.000%,76.92308,614.18,40.49,8176.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /get.php-727,1,197,197,197,0.00,0.000%,5.07614,2.57,2.15,519.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /produtos/bota-coturno-masculino/06/AGY-0119-006/AGY-0119-006_detalhe1.jpg-738,1,22,22,22,0.00,0.000%,45.45455,347.57,22.37,7830.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /gtag/js-729,1,191,191,191,0.00,0.000%,5.23560,396.47,2.18,77543.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /box/GetInitialData-730,1,576,576,576,0.00,0.000%,1.73611,3.43,1.32,2021.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /frdmcpgn-742,1,101,101,101,0.00,0.000%,9.90099,15.37,8.33,1590.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /v5/viewRecommendations-739,1,162,162,162,0.00,0.000%,6.17284,4.04,19.92,671.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /v5/viewRecommendations-740,1,172,172,172,0.00,0.000%,5.81395,3.81,18.62,671.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /v5/viewRecommendations-741,1,160,160,160,0.00,0.000%,6.25000,4.09,17.44,670.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /v5/viewRecommendations-743,1,150,150,150,0.00,0.000%,6.66667,4.37,17.85,671.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /g/collect?v=2&tid=G-BWE3Z3GKD7&gtm=2oeb20&_p=1366640238&_gaz=1&cid=408799580.1667825749&ul=pt-br&sr=1680x1050&_s=1&uid=&sid=1667824859&sct=1&seg=1&dl=https%3A%2F%2Fwww.netshoes.com.br%2Frecommendations%3Fname%3Dproduct%26source%3Ddesktop%26uuid%3Dd503e0e9-f3d4-4ad4-a16e-ec8eb6c97bbf%26productId%3D0DL-0398-006%26position%3Dmiddle&dr=https%3A%2F%2Fwww.netshoes.com.br%2Fbota-advententure-masculino-coturno-preto-0DL-0398-006&dt=&en=page_view-744,1,112,112,112,0.00,0.000%,8.92857,4.80,8.23,550.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /ads/ga-audiences-745,1,113,113,113,0.00,0.000%,8.84956,5.86,4.42,678.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /events/1/32cd0417b6?a=853720371&v=1216.487a282&to=ZAYANxMCXhFZAUJQWV1MJxsREVURSwhFFnF2N01MAxZDAVlNDEgJ&rst=108642&ck=1&ref=https://www.netshoes.com.br/busca-746,1,206,206,206,0.00,0.000%,4.85437,1.93,3.14,407.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /pagead/viewthroughconversion/1066460180/-747,1,124,124,124,0.00,0.000%,8.06452,15.22,7.73,1933.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /canonical.html-748,1,33,33,33,0.00,0.000%,30.30303,8.82,9.59,298.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /canonical.html-754,1,15,15,15,0.00,0.000%,66.66667,19.40,21.09,298.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /success.txt-750,1,17,17,17,0.00,0.000%,58.82353,12.41,18.73,216.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /success.txt-749,1,15,15,15,0.00,0.000%,66.66667,14.06,21.22,216.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /J2fgOoxHyBuD8FddqPVw.js-752,1,75,75,75,0.00,0.000%,13.33333,32.58,5.29,2502.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /frame-image-br/bg.png-753,1,111,111,111,0.00,0.000%,9.00901,4.54,4.74,516.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /success.txt-759,1,15,15,15,0.00,0.000%,66.66667,14.06,21.22,216.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /frame-image-br/bg.png-757,1,28,28,28,0.00,0.000%,35.71429,18.00,17.82,516.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /success.txt-760,1,16,16,16,0.00,0.000%,62.50000,13.18,19.90,216.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /tag/js/gpt.js-751,1,662,662,662,0.00,0.000%,1.51057,42.25,0.58,28638.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /action/0-758,1,141,141,141,0.00,0.000%,7.09220,5.65,3.00,816.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /i18n/pixel/events.js-756,1,888,888,888,0.00,0.000%,1.12613,56.74,0.48,51598.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /bcbszqrxcqd-755,1,1373,1373,1373,0.00,0.000%,.72833,1.04,0.65,1462.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /pagead/1p-user-list/1066460180/-761,1,188,188,188,0.00,0.000%,5.31915,3.85,5.00,741.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /pagead/1p-user-list/1066460180/-762,1,77,77,77,0.00,0.000%,12.98701,9.40,12.25,741.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /adsid/integrator.js-763,1,180,180,180,0.00,0.000%,5.55556,4.32,2.33,796.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /adsid/integrator.js-764,1,139,139,139,0.00,0.000%,7.19424,9.00,3.04,1281.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /jsdata?-768,1,76,76,76,0.00,0.000%,13.15789,6.15,25.78,479.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /jsdata?-769,1,18,18,18,0.00,0.000%,55.55556,25.07,134.60,462.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /jsdata?-770,1,31,31,31,0.00,0.000%,32.25806,14.55,78.38,462.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /action/0-767,1,156,156,156,0.00,0.000%,6.41026,5.11,5.55,816.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /showcase-766,1,421,421,421,0.00,0.000%,2.37530,4.84,1.81,2088.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /box/CheckActiveAccount-765,1,152,152,152,0.00,0.000%,6.57895,2.81,2.83,438.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /i18n/pixel/identify.js-771,1,320,320,320,0.00,0.000%,3.12500,97.45,1.24,31933.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /api/v2/monitor-773,1,254,254,254,0.00,0.000%,3.93701,3.21,4.02,834.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /api/v2/monitor-774,1,338,338,338,0.00,0.000%,2.95858,2.42,3.30,838.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /oct.js-778,1,30,30,30,0.00,0.000%,33.33333,518.03,12.73,15914.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /api/v2/monitor-775,1,264,264,264,0.00,0.000%,3.78788,3.09,4.28,834.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /api/v2/monitor-772,1,292,292,292,0.00,0.000%,3.42466,2.80,3.52,837.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /i18n/pixel/config.js-776,1,246,246,246,0.00,0.000%,4.06504,5.26,1.82,1324.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /getconfig/sodar-779,1,131,131,131,0.00,0.000%,7.63359,88.66,3.55,11893.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /api/v2/monitor-783,1,353,353,353,0.00,0.000%,2.83286,2.32,3.21,838.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /sa/me-777,1,157,157,157,0.00,0.000%,6.36943,4.07,3.16,655.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /modules/mercurio.js-786,1,83,83,83,0.00,0.000%,12.04819,23.83,4.60,2025.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /api/v2/monitor-784,1,243,243,243,0.00,0.000%,4.11523,3.35,4.80,834.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /setcookie.html-789,1,74,74,74,0.00,0.000%,13.51351,15.11,6.78,1145.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /setcookie.html-788,1,18,18,18,0.00,0.000%,55.55556,63.31,28.16,1167.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /94f77506-25ad-493e-8719-4d2bb5aa5625.json-781,1,383,383,383,0.00,0.000%,2.61097,7.57,1.26,2969.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /boomerang/CW5BG-SWTYZ-UMRD7-EZCHN-SGWTB-787,1,105,105,105,0.00,0.000%,9.52381,471.57,3.82,50703.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /lsep/-790,1,92,92,92,0.00,0.000%,10.86957,50.36,6.98,4744.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /box/GetInitialData-785,1,174,174,174,0.00,0.000%,5.74713,11.34,3.98,2021.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /gampad/ads-780,1,459,459,459,0.00,0.000%,2.17865,2.99,3.85,1405.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /api/v2/monitor-792,1,824,824,824,0.00,0.000%,1.21359,0.99,1.40,838.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /api/v2/monitor-791,1,249,249,249,0.00,0.000%,4.01606,3.27,4.60,834.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /bcbszqrxcqd-782,1,698,698,698,0.00,0.000%,1.43266,1.28,0.66,914.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /api/v2/monitor-793,1,1653,1653,1653,0.00,0.000%,.60496,0.50,0.70,841.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /modules/update-persistence.js-796,1,36,36,36,0.00,0.000%,27.77778,274.31,10.88,10112.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /api/v2/pixel-794,1,257,257,257,0.00,0.000%,3.89105,3.17,5.22,835.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /api/v2/pixel-795,1,271,271,271,0.00,0.000%,3.69004,3.01,5.57,835.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /__utm.gif-797,1,27,27,27,0.00,0.000%,37.03704,21.77,35.84,602.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /jsdata?-798,1,22,22,22,0.00,0.000%,45.45455,21.26,93.13,479.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /modules/update-persistence.js-800,1,18,18,18,0.00,0.000%,55.55556,548.61,21.76,10112.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /collect-799,1,22,22,22,0.00,0.000%,45.45455,26.72,73.15,602.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /collect-804,1,15,15,15,0.00,0.000%,66.66667,39.19,65.56,602.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /collect-803,1,16,16,16,0.00,0.000%,62.50000,36.74,87.77,602.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /event-802,1,485,485,485,0.00,0.000%,2.06186,8.68,2.01,4310.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /tr/-807,1,62,62,62,0.00,0.000%,16.12903,5.62,15.39,357.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /tr/-809,1,16,16,16,0.00,0.000%,62.50000,21.79,45.96,357.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /pagead/sodar-805,1,78,78,78,0.00,0.000%,12.82051,6.86,5.98,548.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /tr/-808,1,16,16,16,0.00,0.000%,62.50000,21.79,50.35,357.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /tags/v2?type=json-801,1,439,439,439,0.00,0.000%,2.27790,0.67,1.15,302.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /generate_204-810,1,47,47,47,0.00,0.000%,21.27660,6.23,9.62,300.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /box/CheckActiveAccount-806,1,149,149,149,0.00,0.000%,6.71141,2.87,2.88,438.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /tags/v2?type=json-811,1,164,164,164,0.00,0.000%,6.09756,4.19,4.87,704.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /box/GetInitialData-812,1,144,144,144,0.00,0.000%,6.94444,13.71,5.32,2021.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /tags/v2?type=json&tc=1-813,1,149,149,149,0.00,0.000%,6.71141,3.21,5.39,490.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /api/config.json-814,1,261,261,261,0.00,0.000%,3.83142,1.21,2.99,323.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /events/1/32cd0417b6?a=958391474&v=1216.487a282&to=ZAYANxMCXhFZAUJQWV1MJxsREVURSwhFFnF2N01MEwZTDVUPU1dSUhcLDA8Q&rst=15844&ck=1&ref=https://www.netshoes.com.br/recommendations-815,1,196,196,196,0.00,0.000%,5.10204,2.03,3.23,407.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /oct.js-816,1,38,38,38,0.00,0.000%,26.31579,408.97,10.05,15914.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /g/collect?v=2&tid=G-BWE3Z3GKD7&gtm=2oeb20&_p=514242815&cid=408799580.1667825749&ul=pt-br&sr=1680x1050&_s=3&uid=&sid=1667824859&sct=1&seg=1&dl=https%3A%2F%2Fwww.netshoes.com.br%2Fbota-advententure-masculino-coturno-preto-0DL-0398-006&dr=https%3A%2F%2Fwww.netshoes.com.br%2Fbusca%3FnsCat%3DNatural%26q%3Dbotas%2Bmasculino&dt=Bota%20Advententure%20Masculino%20Coturno%20-%20Preto%20%7C%20Netshoes&en=view_item&_c=1&pr1=id0DL-0398~nmBota%20Advententure%20Masculino%20Coturno~pr79.90~brTorrenezzi~vaPreto~qt~caCasual&ep.qtd_opnioes=8&ep.prod_size=37%2C38%2C39%2C40%2C41%2C42%2C43%2C44&ep.size_available=sim&ep.reviews_stars=3.5&ep.qtd_reviews=8&ep.discount_percentage=50%25&ep.page_seller=ALVES%20E%20SANTOS%20CALCADO-817,1,84,84,84,0.00,0.000%,11.90476,6.39,14.13,550.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /g/collect?v=2&tid=G-BWE3Z3GKD7&gtm=2oeb20&_p=514242815&cid=408799580.1667825749&ul=pt-br&sr=1680x1050&_s=2&uid=&sid=1667824859&sct=1&seg=1&dl=https%3A%2F%2Fwww.netshoes.com.br%2Fbota-advententure-masculino-coturno-preto-0DL-0398-006&dr=https%3A%2F%2Fwww.netshoes.com.br%2Fbusca%3FnsCat%3DNatural%26q%3Dbotas%2Bmasculino&dt=Bota%20Advententure%20Masculino%20Coturno%20-%20Preto%20%7C%20Netshoes&en=page_view-823,1,77,77,77,0.00,0.000%,12.98701,6.98,11.53,550.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /g/collect?v=2&tid=G-BWE3Z3GKD7&gtm=2oeb20&_p=514242815&cid=408799580.1667825749&ul=pt-br&sr=1680x1050&_s=1&sid=1667824859&sct=1&seg=1&dl=https%3A%2F%2Fwww.netshoes.com.br%2Fbota-advententure-masculino-coturno-preto-0DL-0398-006&dr=https%3A%2F%2Fwww.netshoes.com.br%2Fbusca%3FnsCat%3DNatural%26q%3Dbotas%2Bmasculino&dt=Bota%20Advententure%20Masculino%20Coturno%20-%20Preto%20%7C%20Netshoes&en=microconversao_pdp&_c=1-822,1,64,64,64,0.00,0.000%,15.62500,8.39,14.01,550.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /events/1/32cd0417b6?a=958391474&v=1216.487a282&to=ZAYANxMCXhFZAUJQWV1MJxsREVURSwhFFnF2N01MEwZTDVUPU1dSUhcLDA8Q&rst=21656&ck=1&ref=https://www.netshoes.com.br/recommendations-819,1,186,186,186,0.00,0.000%,5.37634,2.14,3.41,407.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /oct.js-830,1,24,24,24,0.00,0.000%,41.66667,647.54,15.91,15914.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /g/collect?v=2&tid=G-BWE3Z3GKD7&gtm=2oeb20&_p=1366640238&cid=408799580.1667825749&ul=pt-br&sr=1680x1050&_s=2&uid=&sid=1667824859&sct=1&seg=1&dl=https%3A%2F%2Fwww.netshoes.com.br%2Frecommendations%3Fname%3Dproduct%26source%3Ddesktop%26uuid%3Dd503e0e9-f3d4-4ad4-a16e-ec8eb6c97bbf%26productId%3D0DL-0398-006%26position%3Dmiddle&dr=https%3A%2F%2Fwww.netshoes.com.br%2Fbota-advententure-masculino-coturno-preto-0DL-0398-006&dt=&en=scroll&epn.percent_scrolled=90-825,1,66,66,66,0.00,0.000%,15.15152,8.14,14.17,550.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /events/1/32cd0417b6?a=958391474&v=1216.487a282&to=ZAYANxMCXhFZAUJQWV1MJxsREVURSwhFFnF2N01MEwZTDVUPU1dSUhcLDA8Q&rst=20928&ck=1&ref=https://www.netshoes.com.br/recommendations-824,1,197,197,197,0.00,0.000%,5.07614,2.02,5.77,407.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /gtag/destination-827,1,150,150,150,0.00,0.000%,6.66667,504.95,2.84,77560.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /collect-818,1,20,20,20,0.00,0.000%,50.00000,29.39,76.61,602.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /collect-831,1,14,14,14,0.00,0.000%,71.42857,41.99,110.14,602.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /events/1/32cd0417b6?a=958391474&v=1216.487a282&to=ZAYANxMCXhFZAUJQWV1MJxsREVURSwhFFnF2N01MEwZTDVUPU1dSUhcLDA8Q&rst=20271&ck=1&ref=https://www.netshoes.com.br/recommendations-829,1,203,203,203,0.00,0.000%,4.92611,1.96,3.12,407.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /pagead/sodar-835,1,83,83,83,0.00,0.000%,12.04819,6.45,17.90,548.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /action/0-834,1,151,151,151,0.00,0.000%,6.62252,5.28,4.75,816.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /tag/js/gpt.js-826,1,126,126,126,0.00,0.000%,7.93651,220.66,3.01,28471.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /recommendation/getProductCategory-821,1,153,153,153,0.00,0.000%,6.53595,2.62,3.67,411.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /track/pageView-820,1,145,145,145,0.00,100.000%,6.89655,16.06,5.27,2385.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /datakeeper/trace-833,1,159,159,159,0.00,0.000%,6.28931,4.06,62.46,661.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /track/pageView-832,1,141,141,141,0.00,0.000%,7.09220,5.09,5.82,735.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /track/pageView-828,1,147,147,147,0.00,0.000%,6.80272,4.88,5.59,735.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /dna-836,1,425,425,425,0.00,0.000%,2.35294,1.42,0.92,618.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /events/1/32cd0417b6?a=958391474&v=1216.487a282&to=ZAYANxMCXhFZAUJQWV1MJxsREVURSwhFFnF2N01MEwZTDVUPU1dSUhcLDA8Q&rst=25483&ck=1&ref=https://www.netshoes.com.br/recommendations-839,1,192,192,192,0.00,0.000%,5.20833,2.07,4.52,407.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /newidsd-838,1,410,410,410,0.00,0.000%,2.43902,1.34,0.98,564.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /newidsd-837,1,420,420,420,0.00,0.000%,2.38095,1.29,0.95,554.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /tr/-841,1,29,29,29,0.00,0.000%,34.48276,12.93,183.29,384.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /collect-842,1,29,29,29,0.00,0.000%,34.48276,20.27,55.09,602.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /jsdata?-840,1,32,32,32,0.00,0.000%,31.25000,14.62,26.18,479.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /stack/KMA9C2O70iP6CHSgXk0LGaQ8ML9m6vJE4RIi1Rf61p4.html-847,1,78,78,78,0.00,0.000%,12.82051,38.79,6.82,3098.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /g/collect?v=2&tid=G-BWE3Z3GKD7&gtm=2oeb20&_p=384241335&cid=408799580.1667825749&ul=pt-br&sr=1680x1050&_s=1&sid=1667824859&sct=1&seg=1&dl=https%3A%2F%2Fwww.netshoes.com.br%2Frecommendations%3Fname%3Dproduct%26source%3Ddesktop%26uuid%3Dd503e0e9-f3d4-4ad4-a16e-ec8eb6c97bbf%26productId%3D0DL-0398-006%26position%3Dbottom&dr=https%3A%2F%2Fwww.netshoes.com.br%2Fbota-advententure-masculino-coturno-preto-0DL-0398-006&dt=&en=scroll&epn.percent_scrolled=90-846,1,74,74,74,0.00,0.000%,13.51351,7.26,12.56,550.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /events/1/32cd0417b6?a=853720371&v=1216.487a282&to=ZAYANxMCXhFZAUJQWV1MJxsREVURSwhFFnF2N01MAxZDAVlNDEgJ&rst=128612&ck=1&ref=https://www.netshoes.com.br/busca-844,1,210,210,210,0.00,0.000%,4.76190,1.89,4.26,407.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /jserrors/1/32cd0417b6?a=853720371&v=1216.487a282&to=ZAYANxMCXhFZAUJQWV1MJxsREVURSwhFFnF2N01MAxZDAVlNDEgJ&rst=128606&ck=1&ref=https://www.netshoes.com.br/busca&pve=1-845,1,194,194,194,0.00,0.000%,5.15464,2.05,11.00,407.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /events/1/32cd0417b6?a=853720371&v=1216.487a282&to=ZAYANxMCXhFZAUJQWV1MJxsREVURSwhFFnF2N01M&rst=34275&ck=1&ref=https://www.netshoes.com.br/bota-advententure-masculino-coturno-preto-0DL-0398-006-843,1,206,206,206,0.00,0.000%,4.85437,1.93,3.17,407.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /events/1/32cd0417b6?a=958391474&v=1216.487a282&to=ZAYANxMCXhFZAUJQWV1MJxsREVURSwhFFnF2N01MEwZTDVUPU1dSUhcLDA8Q&rst=26770&ck=1&ref=https://www.netshoes.com.br/recommendations-848,1,224,224,224,0.00,0.000%,4.46429,1.77,3.88,407.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /leep-849,1,84,84,84,0.00,0.000%,11.90476,48.71,8.93,4190.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /produtos/bota-advententure-masculino-coturno/06/0DL-0398-006/0DL-0398-006_zoom1.jpg-852,1,96,96,96,0.00,0.000%,10.41667,1292.49,5.66,127057.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /i/adsct-855,1,180,180,180,0.00,0.000%,5.55556,3.24,5.25,597.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /i/adsct-857,1,180,180,180,0.00,0.000%,5.55556,3.13,4.08,577.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /i/adsct-851,1,138,138,138,0.00,0.000%,7.24638,4.22,6.87,597.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /i/adsct-853,1,140,140,140,0.00,0.000%,7.14286,4.16,5.36,597.0
Cenario de testes 2 - Usuario Buscador:${ Servidor } : /i/adsct-859,1,147,147,147,0.00,0.000%,6.80272,3.83,6.32,577.0
